
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
763,2007-07-18,2009-12-08,여산,전라북도 익산시 여산면,전주기상대(146),36.050,127.070,52,,,,
763,1993-11-13,2007-07-18,여산,전라북도 익산시 여산면,전주기상대(146),36.050,127.070,52,,,,
764,2020-10-23,,신덕,,전주기상대(146),35.6736,127.1414,211.79,,,,
764,2020-02-28,2020-10-23,신덕,전라북도 임실군 삼길리,전주기상대(146),35.6736,127.1414,218.9,,,,
764,2015-07-13,2020-02-28,신덕,전라북도 임실군 삼길리,전주기상대(146),35.6736,127.1414,218.9,,,,
764,2013-12-13,2015-07-13,신덕,전라북도 임실군 삼길리,정읍기상대(245),35.6736,127.1414,218.9,,,,
764,2007-07-26,2013-12-13,신덕,전라북도 임실군 수천리,정읍기상대(245),35.684,127.1783,235.25,,,,
764,1993-11-13,2007-07-26,신덕,전라북도 임실군 수천리,전주기상대(146),35.6811,127.1849,228,,,,
765,2024-10-15,,복내,전라남도 보성군 복내리,광주지방기상청(156),34.8923,127.1345,109.9,,,,
765,2020-10-23,2024-10-15,복내,전라남도 보성군 복내리,광주지방기상청(156),34.8923,127.1345,109.9,,,,
765,2015-07-13,2020-10-23,복내,전라남도 보성군 복내리,광주지방기상청(156),34.8924,127.1345,116.35,,,,
765,2012-10-12,2015-07-13,복내,전라남도 보성군 복내리,순천기상대(174),34.8924,127.1345,116.35,,,,
765,2007-08-18,2012-10-12,문덕,전라남도 보성군 운곡리,순천기상대(174),34.9293,127.1724,129.58,,,,
765,1998-05-21,2007-08-18,문덕,전라남도 보성군 운곡리,여수기상대(168),34.930,127.170,115,,,,
765,1993-11-13,1998-05-21,문덕,전라남도 보성군 운곡리,완도기상대(170),34.930,127.170,125,,,,
766,2021-10-15,,여수산단,전라남도 여수시 월내동,여수기상대(168),34.8495,127.715,78.86,,,,
766,2020-10-07,2021-10-15,여수산단,전라남도 여수시 월내동,여수기상대(168),34.8495,127.715,78.86,,,,
766,2013-10-01,2020-10-07,여수산단,전라남도 여수시 월내동,여수기상대(168),34.8495,127.715,67.45,,,,
766,2010-12-10,2013-10-01,여천(공),전라남도 여수시 월내동,여수기상대(168),34.8495,127.715,67.45,,,,
766,1993-11-13,2010-12-10,여천(공),전라남도 여수시 월내동,여수기상대(168),34.850,127.720,14,,,,
767,2024-10-15,,포두,전라남도 고흥군 송산리,여수기상대(168),34.5885,127.3975,3.72,,,,
767,2020-10-23,2024-10-15,포두,전라남도 고흥군 송산리,여수기상대(168),34.5885,127.3975,3.72,,,,
767,2012-12-18,2020-10-23,포두,전라남도 고흥군 송산리,여수기상대(168),34.5886,127.3975,12,,,,
767,2007-08-10,2012-12-18,영남,전라남도 고흥군 양사리,여수기상대(168),34.602,127.4559,14.51,,,,
767,1993-11-13,2007-08-10,영남,전라남도 고흥군 양사리,여수기상대(168),34.600,127.450,22,,,,
768,2021-08-16,,곡성,전라남도 곡성군 학정리,광주지방기상청(156),35.2889,127.2853,100.48,,,,
768,2020-10-23,2021-08-16,곡성,전라남도 곡성군 학정리,광주지방기상청(156),35.2889,127.2853,100.48,,,,
768,2015-07-13,2020-10-23,곡성,전라남도 곡성군 학정리,광주지방기상청(156),35.289,127.289,100,,,,
768,2010-11-29,2015-07-13,곡성,전라남도 곡성군 학정리,남원기상대(247),35.289,127.289,100,,,,
768,1993-11-13,2010-11-29,곡성,전라남도 곡성군 교촌리,남원기상대(247),35.2802,127.2908,81,,,,
769,2020-10-23,,염산,전라남도 영광군 옥실리,광주지방기상청(156),35.1993,126.3834,5.4,,,,
769,2015-07-13,2020-10-23,염산,전라남도 영광군 옥실리,광주지방기상청(156),35.1993,126.3834,3.25,,,,
769,2013-12-16,2015-07-13,염산,전라남도 영광군 옥실리,고창기상대(172),35.1993,126.3834,3.25,,,,
769,2007-08-29,2013-12-16,염산,전라남도 영광군 봉남리,고창기상대(172),35.2179,126.3718,15.21,,,,
769,2000-09-01,2007-08-29,염산,전라남도 영광군 봉남리,광주지방기상청(156),35.2159,126.3729,16,,,,
769,1993-11-13,2000-09-01,염산,전라남도 영광군 봉남리,무안기상대(미사용 164),35.2159,126.3729,12,,,,
770,2022-12-22,,다도,전라남도 나주시 암정리,광주지방기상청(156),34.9286,126.820,99,,,,
770,2020-02-04,2022-12-22,다도,전라남도 나주시 신동리,광주지방기상청(156),34.9476,126.8278,73.27,,,,
770,2012-11-28,2020-02-04,다도,전라남도 나주시 신동리,광주지방기상청(156),34.9474,126.8278,73.27,,,,
770,2007-08-27,2012-11-28,다도,전라남도 나주시 신동리,광주지방기상청(156),34.9473,126.8275,80.62,,,,
770,1993-11-13,2007-08-27,다도,전라남도 나주시 신동리,광주지방기상청(156),34.930,126.830,70,,,,
771,2024-10-15,,안좌,전라남도 신안군 향목리,목포기상대(165),34.7269,126.1446,3.36,,,,
771,2020-10-23,2024-10-15,안좌,전라남도 신안군 향목리,목포기상대(165),34.7269,126.1446,3.36,,,,
771,2012-11-30,2020-10-23,안좌,전라남도 신안군 향목리,목포기상대(165),34.7269,126.1446,3.61,,,,
771,2007-10-18,2012-11-30,안좌,전라남도 신안군 읍동리,목포기상대(165),34.7561,126.1246,33.09,,,,
771,1993-10-06,2007-10-18,안좌,전라남도 신안군 읍동리,목포기상대(165),34.750,126.120,32,,,,
772,2024-10-15,,수유,전라남도 진도군 수유리,목포기상대(165),34.5321,126.2396,1.35,,,,
772,2020-10-23,2024-10-15,수유,전라남도 진도군 수유리,목포기상대(165),34.5321,126.2396,1.35,,,,
772,2015-07-13,2020-10-23,수유,전라남도 진도군 수유리,목포기상대(165),34.5319,126.2394,1,,,,
772,2013-12-17,2015-07-13,수유,전라남도 진도군 수유리,진도기상대(175),34.5319,126.2394,1,,,,
772,2007-09-06,2013-12-17,고군,전라남도 진도군 오산리,진도기상대(175),34.4906,126.343,43.2,,,,
772,2002-01-29,2007-09-06,고군,전라남도 진도군 오산리,진도기상대(175),34.4858,126.3454,36,,,,
772,1998-05-18,2002-01-29,고군,전라남도 진도군 오산리,목포기상대(165),34.4858,126.3454,30,,,,
772,1993-10-06,1998-05-18,고군,전라남도 진도군 오산리,완도기상대(170),34.4858,126.3454,30,,,,
773,2020-09-23,,학산,전라남도 영암군 상월리,목포기상대(165),34.7085,126.6359,72.11,,,,
773,2013-11-13,2020-09-23,학산,전라남도 영암군 상월리,목포기상대(165),34.7086,126.636,99.07,,,,
773,1993-10-06,2013-11-13,미암,전라남도 영암군 상월리,목포기상대(165),34.6993,126.5718,16.9,,,,
774,2021-10-15,,전남도청,전라남도 무안군 남악리,목포기상대(165),34.8175,126.4662,11.17,,,,
774,2020-09-22,2021-10-15,전남도청,전라남도 무안군 삼향읍,목포기상대(165),34.8175,126.4662,11.17,,,,
774,2013-06-26,2020-09-22,전남도청,전라남도 무안군 삼향읍,목포기상대(165),34.8175,126.4662,10.76,,,,
774,2000-09-01,2013-06-26,몽탄,전라남도 무안군 사천리,목포기상대(165),34.9308,126.5021,17.84,,,,
774,1993-10-07,2000-09-01,몽탄,전라남도 무안군 사천리,무안기상대(미사용 164),34.930,126.500,11,,,,
775,2025-04-04,,월야,전라남도 함평군 외치리,광주지방기상청(156),35.1778,126.6391,39.42,,,,
775,2022-10-03,2025-04-04,월야,전라남도 함평군 월야리,광주지방기상청(156),35.1777,126.6354,35.38,,,,
775,2015-12-24,2022-10-03,월야,전라남도 함평군 월야리,광주지방기상청(156),35.1777,126.6354,35.38,,,,
775,2015-07-28,2015-12-24,월야,전라남도 함평군 월야리,광주지방기상청(156),35.1775,126.6447,38.1,,,,
775,2015-07-13,2015-07-28,월야,전라남도 함평군 월야리,광주지방기상청(156),35.1801,126.6322,51.65,,,,
775,2000-09-01,2015-07-13,월야,전라남도 함평군 월야리,고창기상대(172),35.1801,126.6322,51.65,,,,
775,1993-10-07,2000-09-01,월야,전라남도 전라남도 전라남도,무안기상대(미사용 164),35.1785,126.6346,50,,,,
776,2022-10-31,,현산,전라남도 해남군 일평리,목포기상대(165),34.460,126.5571,17,,,,
776,2020-10-23,2022-10-31,현산,전라남도 해남군 고현리,목포기상대(165),34.4667,126.5531,21.83,,,,
776,2015-07-31,2020-10-23,현산,전라남도 해남군 고현리,목포기상대(165),34.4667,126.5531,22.1,,,,
776,2015-07-13,2015-07-31,현산,전라남도 해남군 일평리,여수기상대(168),34.4602,126.5534,22.64,,,,
776,1993-10-05,2015-07-13,현산,전라남도 해남군 일평리,완도기상대(170),34.4602,126.5534,22.64,,,,
777,2021-10-15,,관산,전라남도 장흥군 옥당리,목포기상대(165),34.5563,126.9346,37.1,,,,
777,2020-09-19,2021-10-15,관산,전라남도 장흥군 옥당리,목포기상대(165),34.5563,126.9346,37.1,,,,
777,2015-12-21,2020-09-19,관산,전라남도 장흥군 옥당리,목포기상대(165),34.5564,126.9347,37.1,,,,
777,2015-07-13,2015-12-21,대덕,전라남도 장흥군 신월리,목포기상대(165),34.4994,126.8883,19.86,,,,
777,1993-10-04,2015-07-13,대덕,전라남도 장흥군 신월리,완도기상대(170),34.4994,126.8883,19.86,,,,
778,2020-09-23,,유치,전라남도 장흥군 관동리,목포기상대(165),34.7959,126.8218,96.16,,,,
778,2015-07-13,2020-09-23,유치,전라남도 장흥군 관동리,목포기상대(165),34.796,126.8218,94,,,,
778,2010-09-16,2015-07-13,유치,전라남도 장흥군 관동리,완도기상대(170),34.796,126.8218,94,,,,
778,1993-09-23,2010-09-16,유치,전라남도 장흥군 신풍리,완도기상대(170),34.780,126.880,82,,,,
779,2016-11-09,,한림,제주특별자치도 제주시 명월리,제주지방기상청(184),33.3927,126.2581,38.79,,,,
779,2015-07-13,2016-11-09,한림,제주특별자치도 제주시 한림리,제주지방기상청(184),33.4105,126.2673,21.63,,,,
779,1994-12-01,2015-07-13,한림,제주특별자치도 제주시 한림리,고산지역기상서비스센터(185),33.4105,126.2673,21.63,,,,
780,2023-11-01,,제주남원,제주특별자치도 서귀포시 남원리,제주지방기상청(184),33.2772,126.7044,25.86,,,,
780,2016-08-01,2023-11-01,제주남원,제주특별자치도 서귀포시 남원리,제주지방기상청(184),33.2772,126.7044,25.86,,,,
780,2015-07-13,2016-08-01,남원,제주특별자치도 서귀포시 남원리,제주지방기상청(184),33.280,126.7208,17.22,,,,
780,1993-10-19,2015-07-13,남원,제주특별자치도 서귀포시 남원리,서귀포지역기상서비스센터(189),33.280,126.7208,17.22,,,,
781,2023-11-01,,구좌,제주특별자치도 제주시 하도리,제주지방기상청(184),33.5199,126.8777,17.18,,,,
781,2020-10-23,2023-11-01,구좌,제주특별자치도 제주시 하도리,제주지방기상청(184),33.5199,126.8777,17.18,,,,
781,2015-07-13,2020-10-23,구좌,제주특별자치도 제주시 하도리,제주지방기상청(184),33.5199,126.8777,18,,,,
781,2013-11-30,2015-07-13,구좌,제주특별자치도 제주시 하도리,성산지역기상서비스센터(188),33.5199,126.8777,18,,,,
781,1997-04-24,2013-11-30,구좌,제주특별자치도 제주시 세화리,성산지역기상서비스센터(188),33.5226,126.8519,18.4,,,,
781,1993-10-21,1997-04-24,구좌,제주특별자치도 제주특별자치도 제주특별자치도,제주지방기상청(184),33.550,126.750,7,,,,
782,2024-10-15,,성판악,제주특별자치도 제주시 교래리,제주지방기상청(184),33.3851,126.6194,760.47,,,,
782,2012-12-26,2024-10-15,성판악,제주특별자치도 제주시 교래리,제주지방기상청(184),33.3851,126.6194,760.47,,,,
782,1998-05-14,2012-12-26,성판악,제주특별자치도 제주시 교래리,제주지방기상청(184),33.3845,126.6194,757.42,,,,
783,2020-10-13,,과기원,광주광역시 북구 오룡동,광주지방기상청(156),35.2303,126.8408,30.59,,,,
783,2008-12-19,2020-10-13,과기원,광주광역시 북구 오룡동,광주지방기상청(156),35.2303,126.8408,32.37,,,,
783,1995-02-03,2008-12-19,하남공,광주광역시 광산구 장덕동,광주지방기상청(156),35.190,126.810,37,,,,
784,2020-09-23,,시종,전라남도 영암군 만수리,목포기상대(165),34.8772,126.6126,22.08,,,,
784,2014-12-12,2020-09-23,시종,전라남도 영암군 만수리,목포기상대(165),34.8771,126.6126,20.2,,,,
784,1994-12-28,2014-12-12,시종,전라남도 영암군 내동리,목포기상대(165),34.8686,126.6071,17.43,,,,
785,2021-10-15,,북일,전라남도 해남군 신월리,목포기상대(165),34.4638,126.6763,13.04,,,,
785,2020-09-23,2021-10-15,북일,전라남도 해남군 신월리,목포기상대(165),34.4638,126.6763,13.04,,,,
785,2015-07-13,2020-09-23,북일,전라남도 해남군 신월리,목포기상대(165),34.4731,126.6827,22,,,,
785,2013-12-19,2015-07-13,북일,전라남도 해남군 신월리,완도기상대(170),34.4731,126.6827,22,,,,
785,1992-11-08,2013-12-18,북일,전라남도 해남군 신월리,완도기상대(170),34.4642,126.6761,21.06,,,,
786,2021-08-31,,돌산,전라남도 여수시 서덕리,여수기상대(168),34.6381,127.7741,17,,,,
786,2020-10-23,2021-08-31,돌산,전라남도 여수시 신복리,여수기상대(168),34.6032,127.7399,9.79,,,,
786,2017-08-25,2020-10-23,돌산,전라남도 여수시 신복리,여수기상대(168),34.6032,127.7399,10.7,,,,
786,1995-02-03,2017-08-25,돌산,전라남도 여수시 신복리,여수기상대(168),34.620,127.720,8,,,,
787,2020-02-04,,도화,전라남도 고흥군 당오리,여수기상대(168),34.5067,127.3172,12.3,,,,
787,2017-11-07,2020-02-04,도화,전라남도 고흥군 당오리,여수기상대(168),34.5067,127.3172,12.3,,,,
787,2007-08-08,2017-11-07,도화,전라남도 고흥군 구암리,여수기상대(168),34.4522,127.3325,140.21,,,,
787,1995-02-02,2007-08-08,도화,전라남도 고흥군 구암리,여수기상대(168),34.445,127.3306,137,,,,
788,2020-10-23,,풍암,광주광역시 서구 풍암동,광주지방기상청(156),35.1316,126.8813,64.98,,,,
788,2020-02-27,2020-10-23,풍암,광주광역시 서구 풍암동,광주지방기상청(156),35.1316,126.8813,62.7,,,,
788,2016-11-09,2020-02-27,풍암,광주광역시 서구 풍암동,광주지방기상청(156),35.1316,126.8813,62.7,,,,
788,2007-08-30,2016-11-09,풍암,광주광역시 서구 풍암동,광주지방기상청(156),35.1343,126.8771,62.99,,,,
788,2002-04-02,2007-08-30,풍암,광주광역시 서구 풍암동,광주지방기상청(156),35.1313,126.879,62,,,,
788,1994-12-06,2002-04-02,무등산,전라남도 전라남도 전라남도,광주지방기상청(156),35.130,127.000,380,,,,
789,2020-10-23,,압해도,전라남도 신안군 신용리,목포기상대(165),34.8764,126.2929,8.91,,,,
789,2015-12-24,2020-10-23,압해도,전라남도 신안군 신용리,목포기상대(165),34.8764,126.2933,12,,,,
789,2011-11-15,2015-12-24,압해도,전라남도 신안군 신용리,목포기상대(165),34.8764,126.2933,12,,,,
789,2007-10-16,2011-11-15,압해도,전라남도 신안군 학교리,목포기상대(165),34.8657,126.3126,24.36,,,,
789,1998-03-09,2007-10-16,압해도,전라남도 신안군 학교리,목포기상대(165),34.8833,126.3167,25,,,,
790,2024-10-15,,나로도,전라남도 고흥군 덕흥리,여수기상대(168),34.5326,127.4674,135.19,,,,
790,2020-10-09,2024-10-15,나로도,전라남도 고흥군 덕흥리,여수기상대(168),34.5326,127.4674,135.19,,,,
790,2013-12-03,2020-10-09,나로도,전라남도 고흥군 덕흥리,여수기상대(168),34.5326,127.4674,136,,,,
790,2001-01-05,2013-12-03,나로도,전라남도 고흥군 외초리,여수기상대(168),34.4143,127.490,126.77,,,,
790,1998-03-26,2001-01-05,나로도,전라남도 고흥군 외초리,여수기상대(168),34.4833,127.4667,50,,,,
791,2024-09-03,,피아골,전라남도 구례군 내동리,광주지방기상청(156),35.2662,127.5838,410.15,,,,
791,2020-10-23,2024-09-03,피아골,전라남도 구례군 내동리,광주지방기상청(156),35.2662,127.5838,410.15,,,,
791,2015-07-13,2020-10-23,피아골,전라남도 구례군 내동리,광주지방기상청(156),35.2662,127.5838,413.25,,,,
791,2006-03-30,2015-07-13,피아골,전라남도 구례군 내동리,순천기상대(174),35.2662,127.5838,413.25,,,,
791,1998-09-28,2006-03-10,피아골,전라남도 구례군 내동리,여수기상대(168),35.2667,127.5833,411,,,,
792,2024-12-13,,표선,제주특별자치도 서귀포시 하천리,제주지방기상청(184),33.363,126.8184,89,,,,
792,2021-08-11,2024-12-13,표선,제주특별자치도 서귀포시 하천리,제주지방기상청(184),33.3536,126.8168,80.47,,,,
792,2016-09-01,2021-08-11,표선,제주특별자치도 서귀포시 하천리,제주지방기상청(184),33.3536,126.8168,80.47,,,,
792,2015-07-13,2016-09-01,표선면,제주특별자치도 서귀포시 하천리,제주지방기상청(184),33.3536,126.8168,77.2,,,,
792,2009-06-17,2015-07-13,표선면,제주특별자치도 서귀포시 하천리,성산지역기상서비스센터(188),33.3536,126.8168,77.2,,,,
792,2004-11-03,2009-06-17,가시,제주특별자치도 서귀포시 가시리,성산지역기상서비스센터(188),33.350,126.7667,113,,,,
792,2001-12-28,2004-11-03,가시,제주특별자치도 서귀포시 가시리,제주지방기상청(184),33.350,126.7667,100,,,,
792,1999-06-18,2001-12-28,가시,제주특별자치도 서귀포시 가시리,제주지방기상청(184),33.3506,126.7737,120,,,,
793,2024-10-04,,대정,제주특별자치도 서귀포시 일과리,제주지방기상청(184),33.241,126.2263,2.64,,,,
793,2023-11-01,2024-10-04,대정,제주특별자치도 서귀포시 일과리,제주지방기상청(184),33.241,126.2263,2.64,,,,
793,2016-11-03,2023-11-01,대정,제주특별자치도 서귀포시 일과리,제주지방기상청(184),33.241,126.2263,2.64,,,,
793,2015-07-13,2016-11-03,모슬포,제주특별자치도 서귀포시 하모리,제주지방기상청(184),33.2167,126.250,11.36,,,,
